Sklu_1560.1	c1560	W
Sklu_1560.2	c1560	C
Sklu_1563.2	c1563	W
Sklu_1564.2	c1564	W
Sklu_1566.2	c1566	W
Sklu_1567.2	c1567	W
Sklu_1568.1	c1568	C
Sklu_1568.2	c1568	C
Sklu_1568.3	c1568	C
Sklu_1569.2	c1569	W
Sklu_1570.1	c1570	W
Sklu_1571.2	c1571	W
Sklu_1574.2	c1574	C
Sklu_1574.3	c1574	C
Sklu_1575.1	c1575	C
Sklu_1575.2	c1575	C
Sklu_1576.2	c1576	C
Sklu_1577.1	c1577	C
Sklu_1578.3	c1578	W
Sklu_1579.2	c1579	W
Sklu_1582.2	c1582	W
Sklu_1582.3	c1582	W
Sklu_1582.4	c1582	C
Sklu_1584.2	c1584	C
Sklu_1585.2	c1585	W
Sklu_1592.2	c1592	W
Sklu_1595.1	c1595	W
Sklu_1596.1	c1596	W
Sklu_1598.1	c1598	W
Sklu_1599.1	c1599	C
Sklu_1599.2	c1599	C
Sklu_1600.2	c1600	C
Sklu_1600.4	c1600	C
Sklu_1601.1	c1601	W
Sklu_1603.2	c1603	C
Sklu_1604.1	c1604	W
Sklu_1604.2	c1604	C
Sklu_1605.2	c1605	C
Sklu_1605.3	c1605	W
Sklu_1605.4	c1605	C
Sklu_1606.1	c1606	W
Sklu_1608.2	c1608	W
Sklu_1610.1	c1610	W
Sklu_1613.1	c1613	W
Sklu_1614.1	c1614	W
Sklu_1614.2	c1614	C
Sklu_1615.1	c1615	C
Sklu_1617.2	c1617	C
Sklu_1617.3	c1617	W
Sklu_1619.1	c1619	C
Sklu_1620.2	c1620	W
Sklu_1622.2	c1622	W
Sklu_1624.2	c1624	W
Sklu_1624.3	c1624	W
Sklu_1624.4	c1624	W
Sklu_1631.2	c1631	C
Sklu_1634.2	c1634	W
Sklu_1634.3	c1634	C
Sklu_1635.1	c1635	C
Sklu_1635.2	c1635	W
Sklu_1637.2	c1637	W
Sklu_1639.2	c1639	C
Sklu_1639.3	c1639	C
Sklu_1641.1	c1641	W
Sklu_1642.2	c1642	C
Sklu_1645.2	c1645	C
Sklu_1647.1	c1647	C
Sklu_1648.1	c1648	C
Sklu_1649.1	c1649	C
Sklu_1651.2	c1651	C
Sklu_1653.2	c1653	C
Sklu_1653.3	c1653	W
Sklu_1654.1	c1654	W
Sklu_1655.1	c1655	C
Sklu_1658.2	c1658	W
Sklu_1659.2	c1659	W
Sklu_1660.1	c1660	W
Sklu_1661.2	c1661	W
Sklu_1661.3	c1661	C
Sklu_1664.2	c1664	C
Sklu_1665.1	c1665	W
Sklu_1665.2	c1665	C
Sklu_1665.3	c1665	W
Sklu_1666.1	c1666	W
Sklu_1667.2	c1667	C
Sklu_1667.3	c1667	C
Sklu_1668.2	c1668	W
Sklu_1668.3	c1668	W
Sklu_1668.4	c1668	C
Sklu_1671.2	c1671	W
Sklu_1672.1	c1672	W
Sklu_1672.2	c1672	W
Sklu_1672.3	c1672	C
Sklu_1672.4	c1672	W
Sklu_1673.1	c1673	W
Sklu_1673.2	c1673	C
Sklu_1674.2	c1674	W
Sklu_1675.1	c1675	C
Sklu_1676.2	c1676	W
Sklu_1676.3	c1676	C
Sklu_1677.1	c1677	W
Sklu_1677.2	c1677	C
Sklu_1679.2	c1679	W
Sklu_1681.2	c1681	W
Sklu_1682.2	c1682	W
Sklu_1684.1	c1684	W
Sklu_1684.2	c1684	W
Sklu_1684.3	c1684	C
Sklu_1685.1	c1685	W
Sklu_1688.2	c1688	C
Sklu_1689.1	c1689	C
Sklu_1692.1	c1692	W
Sklu_1693.1	c1693	W
Sklu_1693.2	c1693	W
Sklu_1694.1	c1694	W
Sklu_1694.2	c1694	W
Sklu_1695.2	c1695	W
Sklu_1697.2	c1697	W
Sklu_1697.3	c1697	C
Sklu_1699.2	c1699	C
Sklu_1700.2	c1700	C
Sklu_1700.3	c1700	C
Sklu_1701.1	c1701	C
Sklu_1701.2	c1701	C
Sklu_1702.1	c1702	W
Sklu_1704.2	c1704	W
Sklu_1706.1	c1706	W
Sklu_1708.1	c1708	C
Sklu_1708.2	c1708	C
Sklu_1710.1	c1710	W
Sklu_1710.2	c1710	C
Sklu_1710.3	c1710	C
Sklu_1711.3	c1711	W
Sklu_1713.2	c1713	C
Sklu_1713.3	c1713	W
Sklu_1715.1	c1715	C
Sklu_1716.2	c1716	C
Sklu_1718.2	c1718	C
Sklu_1718.3	c1718	C
Sklu_1720.2	c1720	C
Sklu_1722.2	c1722	C
Sklu_1723.1	c1723	C
Sklu_1724.1	c1724	C
Sklu_1724.2	c1724	W
Sklu_1725.2	c1725	W
Sklu_1725.3	c1725	W
Sklu_1726.1	c1726	C
Sklu_1728.2	c1728	C
Sklu_1729.1	c1729	C
Sklu_1730.2	c1730	C
Sklu_1730.3	c1730	W
Sklu_1731.1	c1731	C
Sklu_1731.2	c1731	W
Sklu_1731.3	c1731	C
Sklu_1731.4	c1731	C
Sklu_1732.2	c1732	C
Sklu_1732.3	c1732	W
Sklu_1733.1	c1733	W
Sklu_1734.2	c1734	W
Sklu_1735.2	c1735	W
Sklu_1738.2	c1738	C
Sklu_1738.3	c1738	C
Sklu_1739.1	c1739	C
Sklu_1740.1	c1740	W
Sklu_1740.2	c1740	W
Sklu_1741.2	c1741	W
Sklu_1741.3	c1741	C
Sklu_1742.1	c1742	C
Sklu_1742.2	c1742	C
Sklu_1742.3	c1742	C
Sklu_1742.4	c1742	W
Sklu_1743.2	c1743	W
Sklu_1743.3	c1743	C
Sklu_1744.2	c1744	C
Sklu_1744.3	c1744	W
Sklu_1744.4	c1744	W
Sklu_1744.5	c1744	W
Sklu_1746.3	c1746	W
Sklu_1748.1	c1748	C
Sklu_1749.1	c1749	C
Sklu_1749.2	c1749	W
Sklu_1752.2	c1752	C
Sklu_1754.2	c1754	C
Sklu_1754.3	c1754	W
Sklu_1755.2	c1755	C
Sklu_1758.2	c1758	W
Sklu_1761.2	c1761	W
Sklu_1761.3	c1761	W
Sklu_1763.1	c1763	C
Sklu_1763.2	c1763	W
Sklu_1764.2	c1764	W
Sklu_1765.2	c1765	W
Sklu_1765.3	c1765	W
Sklu_1766.2	c1766	W
Sklu_1767.1	c1767	W
Sklu_1767.2	c1767	C
Sklu_1768.2	c1768	C
Sklu_1768.3	c1768	W
Sklu_1768.4	c1768	C
Sklu_1773.2	c1773	C
Sklu_1773.3	c1773	W
Sklu_1776.1	c1776	C
Sklu_1777.2	c1777	C
Sklu_1777.3	c1777	W
Sklu_1778.1	c1778	W
Sklu_1778.2	c1778	C
Sklu_1778.3	c1778	C
Sklu_1780.2	c1780	C
Sklu_1781.1	c1781	C
Sklu_1781.2	c1781	W
Sklu_1784.2	c1784	C
Sklu_1784.3	c1784	W
Sklu_1785.3	c1785	C
Sklu_1787.1	c1787	W
Sklu_1787.2	c1787	C
Sklu_1789.1	c1789	W
Sklu_1790.2	c1790	W
Sklu_1790.3	c1790	W
Sklu_1790.4	c1790	W
Sklu_1791.1	c1791	W
Sklu_1791.2	c1791	W
Sklu_1792.2	c1792	C
Sklu_1792.3	c1792	W
Sklu_1792.4	c1792	W
Sklu_1793.2	c1793	C
Sklu_1793.3	c1793	C
Sklu_1795.2	c1795	C
Sklu_1797.2	c1797	W
Sklu_1797.3	c1797	W
Sklu_1799.2	c1799	C
Sklu_1799.3	c1799	C
Sklu_1801.2	c1801	C
Sklu_1801.3	c1801	W
Sklu_1804.2	c1804	W
Sklu_1804.4	c1804	W
Sklu_1806.1	c1806	W
Sklu_1807.2	c1807	C
Sklu_1807.3	c1807	C
Sklu_1807.4	c1807	W
Sklu_1809.2	c1809	C
Sklu_1809.3	c1809	W
Sklu_1810.1	c1810	W
Sklu_1810.2	c1810	C
Sklu_1811.1	c1811	C
Sklu_1811.2	c1811	W
Sklu_1812.1	c1812	W
Sklu_1812.2	c1812	C
Sklu_1812.3	c1812	W
Sklu_1813.2	c1813	C
Sklu_1814.1	c1814	C
Sklu_1814.2	c1814	W
Sklu_1815.2	c1815	C
Sklu_1815.3	c1815	C
Sklu_1816.1	c1816	W
Sklu_1817.2	c1817	C
Sklu_1817.3	c1817	C
Sklu_1819.1	c1819	C
Sklu_1819.2	c1819	W
Sklu_1819.3	c1819	W
Sklu_1819.4	c1819	W
Sklu_1819.5	c1819	C
Sklu_1822.2	c1822	W
Sklu_1822.3	c1822	C
Sklu_1823.2	c1823	C
Sklu_1824.2	c1824	C
Sklu_1825.2	c1825	W
Sklu_1826.1	c1826	W
Sklu_1826.2	c1826	C
Sklu_1826.3	c1826	W
Sklu_1827.1	c1827	C
Sklu_1828.2	c1828	C
Sklu_1828.3	c1828	C
Sklu_1830.2	c1830	W
Sklu_1830.3	c1830	C
Sklu_1833.2	c1833	C
Sklu_1833.3	c1833	C
Sklu_1834.2	c1834	W
Sklu_1835.1	c1835	C
Sklu_1837.2	c1837	C
Sklu_1837.3	c1837	C
Sklu_1838.2	c1838	C
Sklu_1838.3	c1838	C
Sklu_1839.2	c1839	C
Sklu_1839.3	c1839	W
Sklu_1839.4	c1839	C
Sklu_1839.5	c1839	C
Sklu_1840.1	c1840	C
Sklu_1840.2	c1840	W
Sklu_1840.3	c1840	C
Sklu_1841.1	c1841	C
Sklu_1841.2	c1841	W
Sklu_1841.3	c1841	C
Sklu_1842.1	c1842	W
Sklu_1842.2	c1842	C
Sklu_1842.3	c1842	C
Sklu_1843.2	c1843	C
Sklu_1843.3	c1843	C
Sklu_1844.2	c1844	C
Sklu_1844.3	c1844	W
Sklu_1845.2	c1845	C
Sklu_1845.3	c1845	W
Sklu_1845.4	c1845	W
Sklu_1845.5	c1845	C
Sklu_1846.1	c1846	W
Sklu_1847.2	c1847	C
Sklu_1847.3	c1847	C
Sklu_1849.2	c1849	W
Sklu_1850.2	c1850	C
Sklu_1851.1	c1851	C
Sklu_1852.2	c1852	W
Sklu_1853.1	c1853	C
Sklu_1853.2	c1853	W
Sklu_1853.3	c1853	C
Sklu_1853.4	c1853	C
Sklu_1854.1	c1854	C
Sklu_1854.3	c1854	W
Sklu_1854.4	c1854	C
Sklu_1855.2	c1855	C
Sklu_1855.3	c1855	C
Sklu_1855.4	c1855	W
Sklu_1856.2	c1856	C
Sklu_1856.3	c1856	C
Sklu_1857.2	c1857	C
Sklu_1858.2	c1858	C
Sklu_1858.3	c1858	C
Sklu_1858.4	c1858	C
Sklu_1859.2	c1859	C
Sklu_1859.3	c1859	W
Sklu_1859.4	c1859	C
Sklu_1860.2	c1860	W
Sklu_1860.3	c1860	C
Sklu_1862.3	c1862	C
Sklu_1862.4	c1862	C
Sklu_1863.1	c1863	W
Sklu_1864.2	c1864	W
Sklu_1866.1	c1866	C
Sklu_1869.2	c1869	C
Sklu_1870.2	c1870	C
Sklu_1870.3	c1870	W
Sklu_1870.4	c1870	W
Sklu_1870.5	c1870	W
Sklu_1871.1	c1871	W
Sklu_1872.2	c1872	W
Sklu_1872.3	c1872	W
Sklu_1873.2	c1873	C
Sklu_1874.2	c1874	W
Sklu_1874.3	c1874	W
Sklu_1874.4	c1874	C
Sklu_1875.1	c1875	C
Sklu_1876.2	c1876	W
Sklu_1876.3	c1876	C
Sklu_1876.4	c1876	W
Sklu_1877.2	c1877	C
Sklu_1877.3	c1877	C
Sklu_1878.1	c1878	W
Sklu_1878.2	c1878	W
Sklu_1879.1	c1879	C
Sklu_1879.2	c1879	C
Sklu_1879.3	c1879	C
Sklu_1879.4	c1879	C
Sklu_1880.2	c1880	W
Sklu_1880.3	c1880	W
Sklu_1881.1	c1881	C
Sklu_1881.2	c1881	C
Sklu_1881.3	c1881	W
Sklu_1881.4	c1881	C
Sklu_1882.2	c1882	W
Sklu_1882.3	c1882	W
Sklu_1882.4	c1882	W
Sklu_1882.5	c1882	C
Sklu_1882.6	c1882	C
Sklu_1883.1	c1883	W
Sklu_1883.2	c1883	W
Sklu_1884.2	c1884	C
Sklu_1884.3	c1884	C
Sklu_1884.4	c1884	W
Sklu_1885.1	c1885	C
Sklu_1885.2	c1885	W
Sklu_1886.2	c1886	W
Sklu_1886.3	c1886	C
Sklu_1888.2	c1888	C
Sklu_1890.2	c1890	W
Sklu_1890.3	c1890	W
Sklu_1892.1	c1892	C
Sklu_1892.2	c1892	C
Sklu_1892.3	c1892	W
Sklu_1893.2	c1893	W
Sklu_1893.3	c1893	W
Sklu_1894.2	c1894	W
Sklu_1894.3	c1894	C
Sklu_1895.2	c1895	W
Sklu_1895.3	c1895	C
Sklu_1897.2	c1897	W
Sklu_1897.3	c1897	C
Sklu_1897.4	c1897	W
Sklu_1898.2	c1898	C
Sklu_1898.3	c1898	W
Sklu_1898.4	c1898	C
Sklu_1899.2	c1899	W
Sklu_1899.3	c1899	C
Sklu_1900.1	c1900	C
Sklu_1901.2	c1901	C
Sklu_1902.1	c1902	W
Sklu_1903.2	c1903	W
Sklu_1903.3	c1903	W
Sklu_1904.2	c1904	W
Sklu_1905.2	c1905	C
Sklu_1905.3	c1905	C
Sklu_1906.1	c1906	C
Sklu_1906.2	c1906	W
Sklu_1908.1	c1908	W
Sklu_1909.1	c1909	W
Sklu_1909.2	c1909	C
Sklu_1909.3	c1909	C
Sklu_1910.2	c1910	W
Sklu_1911.2	c1911	C
Sklu_1912.2	c1912	W
Sklu_1912.3	c1912	W
Sklu_1913.3	c1913	W
Sklu_1914.1	c1914	C
Sklu_1914.2	c1914	W
Sklu_1914.3	c1914	W
Sklu_1914.4	c1914	W
Sklu_1916.1	c1916	W
Sklu_1916.2	c1916	W
Sklu_1918.2	c1918	C
Sklu_1918.3	c1918	W
Sklu_1919.2	c1919	C
Sklu_1919.3	c1919	W
Sklu_1919.4	c1919	C
Sklu_1921.2	c1921	C
Sklu_1921.3	c1921	C
Sklu_1922.1	c1922	W
Sklu_1922.2	c1922	C
Sklu_1923.1	c1923	W
Sklu_1923.2	c1923	W
Sklu_1924.2	c1924	W
Sklu_1924.3	c1924	W
Sklu_1924.4	c1924	C
Sklu_1925.2	c1925	W
Sklu_1926.2	c1926	C
Sklu_1926.3	c1926	C
Sklu_1926.4	c1926	C
Sklu_1926.5	c1926	C
Sklu_1927.1	c1927	C
Sklu_1927.2	c1927	W
Sklu_1927.3	c1927	C
Sklu_1927.4	c1927	C
Sklu_1929.2	c1929	C
Sklu_1930.2	c1930	W
Sklu_1930.3	c1930	W
Sklu_1930.4	c1930	C
Sklu_1932.2	c1932	W
Sklu_1933.2	c1933	C
Sklu_1933.3	c1933	C
Sklu_1933.4	c1933	C
Sklu_1933.5	c1933	W
Sklu_1935.1	c1935	W
Sklu_1935.2	c1935	W
Sklu_1937.1	c1937	W
Sklu_1937.2	c1937	W
Sklu_1938.2	c1938	C
Sklu_1938.3	c1938	W
Sklu_1938.4	c1938	C
Sklu_1938.5	c1938	W
Sklu_1939.2	c1939	C
Sklu_1941.2	c1941	W
Sklu_1941.3	c1941	W
Sklu_1942.2	c1942	W
Sklu_1942.3	c1942	W
Sklu_1942.4	c1942	C
Sklu_1943.2	c1943	C
Sklu_1943.3	c1943	W
Sklu_1943.4	c1943	W
Sklu_1944.1	c1944	W
Sklu_1944.2	c1944	C
Sklu_1944.4	c1944	C
Sklu_1944.5	c1944	C
Sklu_1946.2	c1946	C
Sklu_1946.3	c1946	W
Sklu_1946.4	c1946	C
Sklu_1947.2	c1947	W
Sklu_1948.2	c1948	C
Sklu_1949.2	c1949	W
Sklu_1951.2	c1951	W
Sklu_1951.3	c1951	C
Sklu_1951.4	c1951	W
Sklu_1951.5	c1951	C
Sklu_1952.1	c1952	C
Sklu_1952.2	c1952	C
Sklu_1954.1	c1954	C
Sklu_1954.2	c1954	C
Sklu_1954.3	c1954	W
Sklu_1955.1	c1955	C
Sklu_1956.3	c1956	W
Sklu_1956.4	c1956	W
Sklu_1956.5	c1956	W
Sklu_1957.2	c1957	W
Sklu_1957.3	c1957	W
Sklu_1959.1	c1959	W
Sklu_1959.3	c1959	C
Sklu_1960.1	c1960	C
Sklu_1960.2	c1960	W
Sklu_1960.3	c1960	C
Sklu_1960.4	c1960	W
Sklu_1961.1	c1961	C
Sklu_1961.2	c1961	W
Sklu_1961.3	c1961	C
Sklu_1962.2	c1962	C
Sklu_1962.3	c1962	W
Sklu_1962.4	c1962	C
Sklu_1962.5	c1962	W
Sklu_1963.1	c1963	C
Sklu_1963.2	c1963	C
Sklu_1963.3	c1963	W
Sklu_1964.2	c1964	C
Sklu_1965.1	c1965	W
Sklu_1965.2	c1965	W
Sklu_1965.3	c1965	W
Sklu_1965.4	c1965	W
Sklu_1968.2	c1968	C
Sklu_1968.3	c1968	W
Sklu_1968.4	c1968	C
Sklu_1969.2	c1969	W
Sklu_1969.3	c1969	C
Sklu_1970.1	c1970	C
Sklu_1970.2	c1970	W
Sklu_1970.3	c1970	W
Sklu_1971.2	c1971	W
Sklu_1971.3	c1971	W
Sklu_1971.4	c1971	W
Sklu_1972.1	c1972	W
Sklu_1972.2	c1972	C
Sklu_1972.3	c1972	C
Sklu_1973.1	c1973	C
Sklu_1973.2	c1973	C
Sklu_1973.3	c1973	C
Sklu_1973.4	c1973	W
Sklu_1974.1	c1974	W
Sklu_1975.1	c1975	W
Sklu_1977.2	c1977	C
Sklu_1977.3	c1977	C
Sklu_1978.1	c1978	W
Sklu_1979.2	c1979	C
Sklu_1979.3	c1979	W
Sklu_1979.4	c1979	C
Sklu_1980.1	c1980	C
Sklu_1981.1	c1981	W
Sklu_1981.2	c1981	C
Sklu_1982.2	c1982	C
Sklu_1982.3	c1982	W
Sklu_1983.2	c1983	C
Sklu_1983.3	c1983	W
Sklu_1983.4	c1983	C
Sklu_1984.2	c1984	C
Sklu_1984.3	c1984	C
Sklu_1984.4	c1984	W
Sklu_1984.5	c1984	C
Sklu_1985.1	c1985	C
Sklu_1985.2	c1985	W
Sklu_1985.3	c1985	C
Sklu_1985.4	c1985	W
Sklu_1986.2	c1986	W
Sklu_1986.3	c1986	C
Sklu_1986.4	c1986	C
Sklu_1987.1	c1987	W
Sklu_1987.2	c1987	W
Sklu_1988.2	c1988	C
Sklu_1988.3	c1988	C
Sklu_1988.4	c1988	C
Sklu_1989.1	c1989	W
Sklu_1989.2	c1989	C
Sklu_1990.2	c1990	C
Sklu_1990.3	c1990	W
Sklu_1991.1	c1991	C
Sklu_1991.2	c1991	C
Sklu_1991.3	c1991	W
Sklu_1992.2	c1992	C
Sklu_1992.3	c1992	C
Sklu_1993.2	c1993	C
Sklu_1993.3	c1993	W
Sklu_1994.2	c1994	W
Sklu_1994.3	c1994	W
Sklu_1995.2	c1995	W
Sklu_1996.1	c1996	C
Sklu_1996.2	c1996	W
Sklu_1996.3	c1996	C
Sklu_1996.4	c1996	C
Sklu_1997.2	c1997	C
Sklu_1997.3	c1997	C
Sklu_1998.1	c1998	C
Sklu_1998.3	c1998	C
Sklu_1998.4	c1998	W
Sklu_1998.5	c1998	W
Sklu_1999.2	c1999	C
Sklu_1999.3	c1999	W
Sklu_2001.2	c2001	W
Sklu_2001.3	c2001	W
Sklu_2002.2	c2002	W
Sklu_2002.3	c2002	C
Sklu_2003.2	c2003	C
Sklu_2003.3	c2003	W
Sklu_2004.2	c2004	C
Sklu_2004.3	c2004	C
Sklu_2005.1	c2005	C
Sklu_2005.2	c2005	W
Sklu_2005.3	c2005	C
Sklu_2007.2	c2007	C
Sklu_2007.3	c2007	W
Sklu_2007.4	c2007	W
Sklu_2007.5	c2007	C
Sklu_2008.2	c2008	C
Sklu_2009.2	c2009	C
Sklu_2009.3	c2009	W
Sklu_2009.4	c2009	C
Sklu_2010.2	c2010	W
Sklu_2010.3	c2010	W
Sklu_2010.4	c2010	W
Sklu_2010.5	c2010	W
Sklu_2011.2	c2011	W
Sklu_2011.3	c2011	W
Sklu_2011.4	c2011	W
Sklu_2012.2	c2012	W
Sklu_2012.3	c2012	C
Sklu_2012.4	c2012	C
Sklu_2014.1	c2014	W
Sklu_2014.2	c2014	C
Sklu_2014.3	c2014	C
Sklu_2014.4	c2014	C
Sklu_2015.1	c2015	C
Sklu_2015.2	c2015	C
Sklu_2015.3	c2015	C
Sklu_2015.4	c2015	C
Sklu_2016.1	c2016	C
Sklu_2017.2	c2017	W
Sklu_2017.3	c2017	W
Sklu_2017.4	c2017	C
Sklu_2019.1	c2019	W
Sklu_2019.2	c2019	C
Sklu_2019.3	c2019	W
Sklu_2019.4	c2019	W
Sklu_2019.5	c2019	C
Sklu_2019.6	c2019	C
Sklu_2020.2	c2020	W
Sklu_2020.3	c2020	C
Sklu_2020.4	c2020	W
Sklu_2021.2	c2021	W
Sklu_2021.3	c2021	W
Sklu_2021.4	c2021	C
Sklu_2022.3	c2022	C
