Kpol_1002.56	c1002	W
Kpol_1002.57	c1002	W
Kpol_1002.58	c1002	W
Kpol_1002.59	c1002	C
Kpol_1002.60	c1002	C
Kpol_1002.61	c1002	C
Kpol_1002.62	c1002	W
Kpol_1002.63	c1002	C
Kpol_1002.64	c1002	C
Kpol_1002.65	c1002	W
Kpol_1002.66	c1002	W
Kpol_1002.67	c1002	W
Kpol_1002.68	c1002	C
Kpol_1002.69	c1002	C
Kpol_1002.70	c1002	C
Kpol_1002.71	c1002	W
Kpol_1002.72	c1002	C
Kpol_1002.73	c1002	W
Kpol_1002.74	c1002	C
Kpol_1002.75	c1002	C
Kpol_1002.76	c1002	W
Kpol_1002.77	c1002	C
Kpol_1002.78	c1002	C
Kpol_1002.79	c1002	W
Kpol_1002.80	c1002	W
Kpol_1002.81	c1002	W
Kpol_1002.82	c1002	C
Kpol_1002.83	c1002	C
Kpol_1002.84	c1002	C
Kpol_1002.85	c1002	W
Kpol_1002.86	c1002	C
Kpol_1002.87	c1002	C
Kpol_1002.88	c1002	C
Kpol_1002.89	c1002	C
Kpol_1002.90	c1002	C
Kpol_1002.91	c1002	W
Kpol_1002.92	c1002	W
Kpol_1002.93	c1002	W
Kpol_1002.94	c1002	W
Kpol_1002.95	c1002	C
Kpol_1002.96	c1002	W
Kpol_1002.97	c1002	C
Kpol_1002.98	c1002	W
Kpol_1002.99	c1002	C
Kpol_1002.100	c1002	C
Kpol_1002.101	c1002	C
Kpol_1002.102	c1002	C
Kpol_1002.103	c1002	W
Kpol_1002.104	c1002	C
Kpol_1002.105	c1002	C
Kpol_1002.106	c1002	W
Kpol_1002.107	c1002	C
Kpol_1002.108	c1002	W
Kpol_1002.109	c1002	W
Kpol_1002.110	c1002	C
Kpol_1002.111	c1002	W
Kpol_1002.112	c1002	W
Kpol_1002.113	c1002	W
Kpol_1002.114	c1002	W
Kpol_1002.115	c1002	C
Kpol_1002.116	c1002	W
Kpol_1002.118	c1002	C
Kpol_1002.119	c1002	C
Kpol_1002.120	c1002	C
Kpol_1002.121	c1002	C
Kpol_1002.122	c1002	W
Kpol_1002.123	c1002	C
Kpol_1003.1	c1003	W
Kpol_1003.2	c1003	W
Kpol_1003.3	c1003	W
Kpol_1003.4	c1003	C
Kpol_1003.5	c1003	C
Kpol_1003.6	c1003	C
Kpol_1003.7	c1003	C
Kpol_1003.8	c1003	W
Kpol_1003.9	c1003	W
Kpol_1003.10	c1003	W
Kpol_1003.11	c1003	W
Kpol_1003.12	c1003	C
Kpol_1003.13	c1003	W
Kpol_1003.14	c1003	C
Kpol_1003.15	c1003	W
Kpol_1003.16	c1003	C
Kpol_1003.17	c1003	C
Kpol_1003.18	c1003	W
Kpol_1003.19	c1003	C
Kpol_1003.20	c1003	W
Kpol_1003.21	c1003	C
Kpol_1003.22	c1003	C
Kpol_1003.23	c1003	W
Kpol_1003.24	c1003	C
Kpol_1003.25	c1003	W
Kpol_1003.26	c1003	C
Kpol_1003.27	c1003	W
Kpol_1003.28	c1003	C
Kpol_1003.29	c1003	C
Kpol_1003.30	c1003	C
Kpol_1003.31	c1003	C
Kpol_1003.32	c1003	C
Kpol_1003.33	c1003	C
Kpol_1003.34	c1003	C
Kpol_1003.35	c1003	W
Kpol_1003.37	c1003	C
Kpol_1003.38	c1003	W
Kpol_1003.39	c1003	C
Kpol_1003.40	c1003	C
Kpol_1003.41	c1003	W
Kpol_1003.42	c1003	W
Kpol_1003.43	c1003	W
Kpol_1003.44	c1003	C
Kpol_1003.45	c1003	W
Kpol_1003.46	c1003	C
Kpol_1003.47	c1003	W
Kpol_1003.48	c1003	C
Kpol_1003.49	c1003	W
Kpol_1003.50	c1003	W
Kpol_1003.51	c1003	W
Kpol_1003.52	c1003	C
Kpol_1003.53	c1003	W
Kpol_1003.54	c1003	C
Kpol_534.1	c534	W
Kpol_534.2	c534	W
Kpol_534.3	c534	W
Kpol_534.4	c534	W
Kpol_534.5	c534	C
Kpol_534.6	c534	W
Kpol_534.7	c534	C
Kpol_534.8	c534	W
Kpol_534.9	c534	C
Kpol_534.10	c534	C
Kpol_534.11	c534	C
Kpol_534.12	c534	C
Kpol_534.13	c534	C
Kpol_534.14	c534	W
Kpol_534.15	c534	W
Kpol_534.16	c534	C
Kpol_534.17	c534	W
Kpol_534.18	c534	W
Kpol_534.19	c534	W
Kpol_534.20	c534	W
Kpol_534.21	c534	C
Kpol_534.22	c534	W
Kpol_534.23	c534	W
Kpol_534.24	c534	C
Kpol_534.25	c534	C
Kpol_534.26	c534	W
Kpol_534.27	c534	W
Kpol_534.28	c534	W
Kpol_534.29	c534	W
Kpol_534.30	c534	W
Kpol_534.31	c534	C
Kpol_534.32	c534	W
Kpol_534.33	c534	C
Kpol_534.34	c534	C
Kpol_534.35	c534	C
Kpol_534.36	c534	W
Kpol_534.37	c534	C
Kpol_534.38	c534	W
Kpol_534.39	c534	W
Kpol_534.40	c534	C
Kpol_534.41	c534	W
Kpol_534.42	c534	W
Kpol_534.43	c534	W
Kpol_534.44	c534	W
Kpol_534.45	c534	W
Kpol_534.46	c534	C
Kpol_534.47	c534	W
Kpol_534.48	c534	C
Kpol_534.49	c534	W
Kpol_534.50	c534	C
Kpol_534.51	c534	W
Kpol_534.52	c534	C
Kpol_534.53	c534	W
Kpol_534.54	c534	W
Kpol_534.55	c534	W
Kpol_534.56	c534	C
Kpol_534.57	c534	W
Kpol_534.58	c534	W
Kpol_534.59	c534	C
Kpol_534.60	c534	W
Kpol_1004.1	c1004	C
Kpol_1004.2	c1004	C
Kpol_1004.3	c1004	W
Kpol_1004.4	c1004	C
Kpol_1004.5	c1004	W
Kpol_1004.6	c1004	C
Kpol_1004.7	c1004	W
Kpol_1004.8	c1004	C
Kpol_1004.9	c1004	W
Kpol_1004.10	c1004	W
Kpol_1004.11	c1004	W
Kpol_1004.12	c1004	C
Kpol_1004.13	c1004	W
Kpol_1004.15	c1004	W
Kpol_1004.16	c1004	C
Kpol_1004.17	c1004	W
Kpol_1004.18	c1004	C
Kpol_1004.19	c1004	W
Kpol_1004.20	c1004	C
Kpol_1004.21	c1004	C
Kpol_1004.22	c1004	C
Kpol_1004.23	c1004	W
Kpol_1004.24	c1004	W
Kpol_1004.25	c1004	W
Kpol_1004.26	c1004	C
Kpol_1004.27	c1004	W
Kpol_1004.28	c1004	C
Kpol_1004.29	c1004	C
Kpol_1004.30	c1004	W
Kpol_1004.31	c1004	C
Kpol_1004.32	c1004	C
Kpol_1004.33	c1004	C
Kpol_1004.34	c1004	W
Kpol_1004.35	c1004	W
Kpol_1004.36	c1004	W
Kpol_1004.37	c1004	W
Kpol_1004.38	c1004	C
Kpol_1004.39	c1004	W
Kpol_1004.40	c1004	C
Kpol_1004.41	c1004	W
Kpol_1004.42	c1004	C
Kpol_1004.43	c1004	W
Kpol_1004.44	c1004	W
Kpol_1004.45	c1004	C
Kpol_1004.46	c1004	C
Kpol_1004.47	c1004	W
Kpol_1004.48	c1004	W
Kpol_1004.49	c1004	W
Kpol_1004.50	c1004	C
Kpol_1004.51	c1004	C
Kpol_1004.52	c1004	C
Kpol_1004.53	c1004	C
Kpol_1004.54	c1004	C
Kpol_1004.56	c1004	W
Kpol_1004.57	c1004	C
Kpol_1004.58	c1004	W
Kpol_1004.59	c1004	W
Kpol_1004.60	c1004	W
Kpol_1004.61	c1004	C
Kpol_1004.62	c1004	C
Kpol_1004.63	c1004	C
Kpol_1004.64	c1004	W
Kpol_1004.65	c1004	C
Kpol_1004.66	c1004	W
Kpol_1004.67	c1004	C
Kpol_1004.68	c1004	C
Kpol_1004.69	c1004	C
Kpol_1004.70	c1004	C
Kpol_1004.71	c1004	C
Kpol_1004.72	c1004	C
Kpol_1004.73	c1004	W
Kpol_1004.74	c1004	C
Kpol_1004.75	c1004	W
Kpol_1005.1	c1005	W
Kpol_1005.2	c1005	C
Kpol_1005.3	c1005	C
Kpol_1005.4	c1005	C
Kpol_1005.5	c1005	W
Kpol_1005.6	c1005	C
Kpol_1005.8	c1005	C
Kpol_1005.9	c1005	C
Kpol_1005.10	c1005	W
Kpol_1005.11	c1005	C
Kpol_1005.12	c1005	W
Kpol_1005.13	c1005	C
Kpol_1005.14	c1005	W
Kpol_1005.15	c1005	C
Kpol_1005.16	c1005	W
Kpol_1005.17	c1005	W
Kpol_1006.1	c1006	C
Kpol_1006.2	c1006	W
Kpol_1006.3	c1006	C
Kpol_1006.4	c1006	C
Kpol_1006.5	c1006	W
Kpol_1006.6	c1006	C
Kpol_1006.7	c1006	W
Kpol_1006.8	c1006	C
Kpol_1006.9	c1006	W
Kpol_1006.10	c1006	C
Kpol_1006.11	c1006	C
Kpol_1006.12	c1006	C
Kpol_1006.14	c1006	W
Kpol_1006.15	c1006	C
Kpol_1006.16	c1006	W
Kpol_1006.17	c1006	C
Kpol_1007.2	c1007	C
Kpol_1007.3	c1007	C
Kpol_1007.4	c1007	W
Kpol_1007.5	c1007	W
Kpol_1007.7	c1007	C
Kpol_1007.8	c1007	W
Kpol_1007.9	c1007	W
Kpol_1007.10	c1007	C
Kpol_1007.11	c1007	C
Kpol_1007.12	c1007	W
Kpol_1007.13	c1007	C
Kpol_1007.14	c1007	W
Kpol_1007.15	c1007	C
Kpol_1007.16	c1007	C
Kpol_1007.17	c1007	W
Kpol_333.1	c333	W
Kpol_333.2	c333	W
Kpol_333.3	c333	C
Kpol_333.4	c333	W
Kpol_333.5	c333	W
Kpol_333.6	c333	W
Kpol_333.7	c333	W
Kpol_333.8	c333	C
Kpol_333.9	c333	W
Kpol_457.1	c457	W
Kpol_457.2	c457	C
Kpol_457.3	c457	W
Kpol_457.4	c457	C
Kpol_457.5	c457	C
Kpol_457.6	c457	W
Kpol_457.7	c457	C
Kpol_457.8	c457	C
Kpol_457.9	c457	C
Kpol_457.10	c457	C
Kpol_457.11	c457	W
Kpol_457.12	c457	C
Kpol_457.13	c457	C
Kpol_457.14	c457	W
Kpol_457.15	c457	W
Kpol_457.16	c457	W
Kpol_1008.1	c1008	W
Kpol_1008.2	c1008	W
Kpol_1008.3	c1008	W
Kpol_1008.4	c1008	W
Kpol_1008.5	c1008	W
Kpol_1008.6	c1008	C
Kpol_1008.7	c1008	C
Kpol_1008.8	c1008	W
Kpol_1008.9	c1008	W
Kpol_1008.10	c1008	W
Kpol_1008.11	c1008	C
Kpol_1008.13	c1008	W
Kpol_1008.14	c1008	W
Kpol_1008.15	c1008	C
Kpol_1008.16	c1008	W
Kpol_1008.17	c1008	W
Kpol_1008.18	c1008	C
Kpol_1008.19	c1008	W
Kpol_1008.20	c1008	W
Kpol_1008.21	c1008	W
Kpol_1008.22	c1008	C
Kpol_1008.23	c1008	W
Kpol_1008.25	c1008	C
Kpol_1008.26	c1008	W
Kpol_1008.27	c1008	W
Kpol_1008.28	c1008	C
Kpol_1008.29	c1008	C
Kpol_1009.1	c1009	W
Kpol_1009.2	c1009	W
Kpol_1009.3	c1009	C
Kpol_1009.4	c1009	C
Kpol_1009.5	c1009	C
Kpol_1009.6	c1009	W
Kpol_1009.7	c1009	C
Kpol_1009.8	c1009	W
Kpol_1009.9	c1009	C
Kpol_1009.10	c1009	C
Kpol_1009.11	c1009	C
Kpol_1009.12	c1009	W
Kpol_1009.13	c1009	W
Kpol_1009.14	c1009	W
Kpol_1009.15	c1009	W
Kpol_1009.16	c1009	W
Kpol_1009.17	c1009	W
Kpol_1009.19	c1009	C
Kpol_1009.20	c1009	W
Kpol_1009.21	c1009	C
Kpol_1009.22	c1009	C
Kpol_1009.23	c1009	C
Kpol_1009.25	c1009	C
Kpol_1009.26	c1009	W
Kpol_1009.27	c1009	W
Kpol_1009.28	c1009	C
Kpol_411.1	c411	C
Kpol_411.2	c411	W
Kpol_411.3	c411	W
Kpol_411.4	c411	W
Kpol_411.5	c411	C
Kpol_411.6	c411	C
Kpol_411.7	c411	C
Kpol_411.8	c411	W
Kpol_411.9	c411	W
Kpol_411.10	c411	C
Kpol_411.11	c411	C
Kpol_411.12	c411	C
Kpol_411.13	c411	C
Kpol_411.14	c411	W
Kpol_411.15	c411	C
Kpol_411.16	c411	C
Kpol_411.17	c411	C
Kpol_411.18	c411	C
Kpol_257.1	c257	C
Kpol_257.2	c257	C
Kpol_257.3	c257	C
Kpol_257.4	c257	C
Kpol_541.1	c541	W
Kpol_541.2	c541	W
Kpol_541.3	c541	C
Kpol_541.4	c541	W
Kpol_541.5	c541	C
Kpol_541.6	c541	W
Kpol_541.7	c541	C
Kpol_541.8	c541	W
Kpol_541.9	c541	C
Kpol_541.10	c541	C
Kpol_541.11	c541	W
Kpol_541.12	c541	C
Kpol_541.13	c541	C
Kpol_541.14	c541	C
Kpol_541.15	c541	W
Kpol_541.16	c541	C
Kpol_541.17	c541	W
Kpol_541.18	c541	C
Kpol_541.19	c541	W
Kpol_541.20	c541	W
Kpol_541.21	c541	W
Kpol_541.22	c541	W
Kpol_541.23	c541	W
Kpol_541.24	c541	C
Kpol_541.25	c541	W
Kpol_541.26	c541	W
Kpol_541.27	c541	W
Kpol_541.28	c541	W
Kpol_541.29	c541	C
Kpol_541.30	c541	W
Kpol_541.31	c541	C
Kpol_541.32	c541	W
Kpol_541.33	c541	W
Kpol_541.34	c541	W
Kpol_541.35	c541	W
Kpol_541.36	c541	C
Kpol_541.37	c541	C
Kpol_541.37a	c541	C
Kpol_541.38	c541	C
Kpol_541.39	c541	C
Kpol_541.40	c541	W
Kpol_541.41	c541	C
Kpol_541.42	c541	W
Kpol_541.43	c541	W
Kpol_541.44	c541	C
Kpol_541.45	c541	C
Kpol_541.46	c541	W
Kpol_541.47	c541	W
Kpol_541.48	c541	W
Kpol_541.49	c541	C
Kpol_541.50	c541	C
Kpol_541.51	c541	W
Kpol_541.52	c541	W
Kpol_541.53	c541	W
Kpol_224.1	c224	C
Kpol_224.2	c224	C
Kpol_224.3	c224	W
Kpol_224.4	c224	C
Kpol_1010.1	c1010	C
Kpol_1010.2	c1010	W
Kpol_1010.3	c1010	W
Kpol_1010.4	c1010	W
Kpol_1010.5	c1010	W
Kpol_1010.6	c1010	W
Kpol_1010.7	c1010	W
Kpol_1010.8	c1010	W
Kpol_1010.9	c1010	C
Kpol_1010.11	c1010	C
Kpol_1010.12	c1010	C
Kpol_1010.13	c1010	C
Kpol_1010.14	c1010	C
Kpol_1010.15	c1010	C
Kpol_1010.16	c1010	W
Kpol_1010.17	c1010	C
Kpol_1010.18	c1010	C
Kpol_1010.19	c1010	W
Kpol_1010.20	c1010	W
Kpol_1010.21	c1010	C
Kpol_1010.22	c1010	C
Kpol_1010.23	c1010	W
Kpol_1010.24	c1010	C
Kpol_1010.25	c1010	C
Kpol_1010.26	c1010	C
Kpol_1010.27	c1010	W
Kpol_1010.28	c1010	C
Kpol_1010.29	c1010	W
Kpol_1010.31	c1010	C
Kpol_1010.32	c1010	W
Kpol_1010.33	c1010	W
Kpol_1010.34	c1010	C
Kpol_1010.35	c1010	C
Kpol_1010.36	c1010	C
Kpol_1010.37	c1010	C
Kpol_1010.38	c1010	W
Kpol_1010.39	c1010	W
Kpol_1010.40	c1010	C
Kpol_1010.41	c1010	C
Kpol_1010.42	c1010	W
Kpol_1010.43	c1010	C
Kpol_1010.44	c1010	C
Kpol_1010.45	c1010	W
Kpol_1010.46	c1010	C
Kpol_1010.47	c1010	W
Kpol_1010.48	c1010	W
Kpol_1010.49	c1010	W
Kpol_1010.50	c1010	C
Kpol_1010.51	c1010	W
Kpol_1010.52	c1010	W
Kpol_1010.54	c1010	W
Kpol_1010.55	c1010	W
Kpol_1010.56	c1010	C
Kpol_1010.57	c1010	C
Kpol_1010.58	c1010	W
Kpol_1010.59	c1010	C
Kpol_1010.60	c1010	C
Kpol_1010.61	c1010	W
Kpol_1010.62	c1010	C
Kpol_1010.63	c1010	W
Kpol_1010.64	c1010	C
Kpol_1010.65	c1010	C
Kpol_1010.66	c1010	C
Kpol_1010.67	c1010	W
Kpol_1010.68	c1010	C
Kpol_1010.69	c1010	C
Kpol_1010.70	c1010	C
Kpol_1010.71	c1010	C
Kpol_1010.72	c1010	W
Kpol_1010.73	c1010	C
Kpol_1010.74	c1010	C
Kpol_1011.1	c1011	W
Kpol_1011.2	c1011	C
Kpol_1011.3	c1011	C
Kpol_1011.4	c1011	C
Kpol_1011.5	c1011	C
Kpol_1011.6	c1011	C
Kpol_1011.7	c1011	W
Kpol_1011.8	c1011	C
Kpol_1011.9	c1011	W
Kpol_1011.10	c1011	W
Kpol_1011.12	c1011	C
Kpol_1011.13	c1011	W
Kpol_1011.14	c1011	C
Kpol_1011.15	c1011	C
Kpol_1011.16	c1011	W
Kpol_1011.17	c1011	C
Kpol_1011.18	c1011	W
Kpol_1011.19	c1011	C
Kpol_1011.20	c1011	W
Kpol_1011.21	c1011	C
Kpol_480.1	c480	W
Kpol_480.2	c480	C
Kpol_480.3	c480	C
Kpol_480.4	c480	C
Kpol_480.5	c480	C
Kpol_480.6	c480	C
Kpol_480.7	c480	W
Kpol_480.8	c480	C
Kpol_480.9	c480	C
Kpol_480.10	c480	C
Kpol_480.11	c480	W
Kpol_480.12	c480	C
Kpol_480.13	c480	C
Kpol_480.14	c480	W
Kpol_480.15	c480	C
Kpol_480.16	c480	W
Kpol_480.17	c480	W
Kpol_480.18	c480	C
Kpol_480.19	c480	C
Kpol_480.20	c480	W
Kpol_480.21	c480	W
Kpol_480.22	c480	W
Kpol_480.23	c480	W
Kpol_480.24	c480	W
Kpol_480.25	c480	W
Kpol_480.26	c480	W
Kpol_480.27	c480	C
Kpol_480.28	c480	W
Kpol_480.29	c480	W
Kpol_480.30	c480	C
Kpol_480.31	c480	C
Kpol_1012.1	c1012	C
Kpol_1012.2	c1012	W
Kpol_1012.3	c1012	C
Kpol_1012.4	c1012	W
Kpol_1012.5	c1012	W
Kpol_1012.6	c1012	W
Kpol_1012.7	c1012	W
Kpol_1012.8	c1012	W
Kpol_1012.10	c1012	C
Kpol_1012.11	c1012	W
Kpol_1012.12	c1012	C
Kpol_1013.1	c1013	C
Kpol_1013.2	c1013	C
Kpol_1013.3	c1013	W
Kpol_1013.4	c1013	C
Kpol_1013.5	c1013	C
Kpol_1013.6	c1013	W
Kpol_1013.7	c1013	W
Kpol_1013.8	c1013	C
Kpol_1013.9	c1013	W
Kpol_1013.10	c1013	W
Kpol_1013.11	c1013	W
Kpol_1013.12	c1013	W
Kpol_1013.13	c1013	C
Kpol_1013.14	c1013	C
Kpol_1013.15	c1013	C
Kpol_1013.16	c1013	C
Kpol_1013.17	c1013	W
Kpol_1013.18	c1013	W
Kpol_1013.19	c1013	W
Kpol_1013.20	c1013	C
Kpol_1013.21	c1013	C
Kpol_1013.22	c1013	W
Kpol_1013.23	c1013	C
Kpol_1013.24	c1013	C
Kpol_1013.25	c1013	W
Kpol_1013.26	c1013	W
Kpol_1013.27	c1013	W
Kpol_1013.28	c1013	C
Kpol_1013.29	c1013	W
Kpol_1013.30	c1013	C
Kpol_1013.31	c1013	C
Kpol_1013.33	c1013	C
Kpol_1013.34	c1013	C
Kpol_1013.35	c1013	W
Kpol_1013.36	c1013	W
Kpol_1013.37	c1013	C
Kpol_1013.39	c1013	W
Kpol_1013.40	c1013	C
Kpol_1013.41	c1013	W
Kpol_1013.42	c1013	W
Kpol_1013.43	c1013	C
Kpol_1013.44	c1013	C
Kpol_1013.45	c1013	C
Kpol_1013.46	c1013	C
Kpol_1013.47	c1013	W
Kpol_1013.48	c1013	C
Kpol_1013.49	c1013	C
Kpol_1013.50	c1013	C
Kpol_1013.51	c1013	W
Kpol_1013.52	c1013	W
Kpol_1013.53	c1013	W
Kpol_1013.54	c1013	C
Kpol_1013.55	c1013	C
Kpol_1013.56	c1013	C
Kpol_1013.57	c1013	C
Kpol_1013.58	c1013	C
Kpol_1013.59	c1013	C
Kpol_1013.60	c1013	W
Kpol_1013.62	c1013	W
Kpol_1013.63	c1013	C
Kpol_1013.64	c1013	C
Kpol_1013.65	c1013	W
Kpol_1013.66	c1013	W
Kpol_1013.67	c1013	W
Kpol_1013.68	c1013	C
Kpol_1013.69	c1013	C
Kpol_1013.70	c1013	W
Kpol_1013.71	c1013	C
Kpol_1013.72	c1013	W
Kpol_1013.73	c1013	C
Kpol_1013.74	c1013	W
Kpol_1013.75	c1013	W
Kpol_1013.76	c1013	C
Kpol_1013.77	c1013	W
Kpol_1013.78	c1013	C
Kpol_1013.79	c1013	W
Kpol_1013.80	c1013	W
Kpol_1013.81	c1013	C
Kpol_1013.82	c1013	C
Kpol_1013.83	c1013	C
Kpol_520.1	c520	W
Kpol_520.2	c520	C
Kpol_520.3	c520	W
Kpol_520.4	c520	C
Kpol_520.5	c520	C
Kpol_520.6	c520	W
Kpol_520.7	c520	C
Kpol_520.8	c520	W
Kpol_520.9	c520	C
Kpol_520.10	c520	C
Kpol_520.11	c520	C
Kpol_520.12	c520	W
Kpol_520.13	c520	W
Kpol_520.14	c520	W
Kpol_520.15	c520	C
Kpol_520.16	c520	C
Kpol_520.17	c520	C
Kpol_520.18	c520	C
Kpol_520.19	c520	C
Kpol_520.20	c520	C
Kpol_520.21	c520	W
Kpol_520.22	c520	W
Kpol_520.23	c520	C
Kpol_520.24	c520	C
Kpol_520.25	c520	C
Kpol_520.26	c520	C
Kpol_520.27	c520	W
Kpol_520.28	c520	W
Kpol_520.29	c520	C
Kpol_520.30	c520	W
Kpol_520.31	c520	W
Kpol_520.32	c520	W
Kpol_520.33	c520	W
Kpol_520.34	c520	C
Kpol_520.35	c520	W
Kpol_520.36	c520	C
Kpol_520.37	c520	C
Kpol_520.38	c520	W
Kpol_520.39	c520	C
Kpol_520.40	c520	C
Kpol_520.41	c520	W
Kpol_520.42	c520	W
Kpol_520.43	c520	C
Kpol_1015.1	c1015	C
Kpol_1015.2	c1015	W
Kpol_1015.3	c1015	W
Kpol_1015.4	c1015	C
Kpol_1015.5	c1015	C
Kpol_1015.6	c1015	C
Kpol_1015.7	c1015	C
Kpol_1015.8	c1015	C
Kpol_1015.10	c1015	C
Kpol_1015.11	c1015	W
Kpol_1015.12	c1015	W
Kpol_1015.13	c1015	C
Kpol_1015.14	c1015	W
Kpol_1015.15	c1015	W
Kpol_1015.16	c1015	W
Kpol_205.1	c205	W
Kpol_538.1	c538	C
Kpol_538.2	c538	W
Kpol_538.3	c538	W
Kpol_538.4	c538	C
Kpol_538.5	c538	W
Kpol_538.6	c538	C
Kpol_538.7	c538	W
Kpol_538.8	c538	C
Kpol_538.9	c538	C
Kpol_538.10	c538	W
Kpol_538.11	c538	C
Kpol_538.12	c538	W
Kpol_538.13	c538	W
Kpol_538.14	c538	C
Kpol_538.15	c538	W
Kpol_538.16	c538	W
Kpol_538.17	c538	W
Kpol_538.18	c538	C
Kpol_538.19	c538	W
Kpol_538.20	c538	W
Kpol_538.21	c538	C
Kpol_538.22	c538	W
Kpol_538.23	c538	W
Kpol_538.24	c538	C
Kpol_538.25	c538	W
Kpol_538.26	c538	C
Kpol_538.27	c538	W
Kpol_538.28	c538	W
Kpol_538.29	c538	C
Kpol_538.30	c538	C
Kpol_538.31	c538	W
Kpol_538.32	c538	W
Kpol_538.33	c538	W
Kpol_538.34	c538	C
Kpol_538.35	c538	C
Kpol_538.36	c538	W
Kpol_538.37	c538	W
Kpol_538.38	c538	W
Kpol_538.39	c538	C
Kpol_538.40	c538	C
Kpol_538.41	c538	W
Kpol_538.42	c538	C
Kpol_538.43	c538	W
Kpol_538.44	c538	C
Kpol_538.45	c538	C
Kpol_538.46	c538	C
Kpol_538.47	c538	W
Kpol_538.48	c538	W
Kpol_538.49	c538	C
Kpol_538.50	c538	C
Kpol_538.51	c538	C
Kpol_538.52	c538	W
Kpol_538.53	c538	C
Kpol_440.1	c440	W
Kpol_440.2	c440	W
Kpol_440.3	c440	C
Kpol_440.4	c440	W
Kpol_440.5	c440	C
Kpol_440.6	c440	W
Kpol_440.7	c440	W
Kpol_440.8	c440	W
Kpol_440.9	c440	W
Kpol_440.10	c440	W
Kpol_440.11	c440	W
Kpol_440.12	c440	W
Kpol_440.13	c440	W
Kpol_440.14	c440	C
Kpol_440.15	c440	W
Kpol_1016.1	c1016	W
Kpol_1016.2	c1016	W
Kpol_1016.3	c1016	C
Kpol_1016.3a	c1016	C
Kpol_1016.4	c1016	W
Kpol_1016.5	c1016	W
