Scas_535.1	s535	C
Scas_535.2	s535	C
Scas_535.2d	s535	W
Scas_536.1	s536	W
Scas_536.2	s536	W
Scas_536.3	s536	C
Scas_536.4	s536	W
Scas_536.5	s536	C
Scas_536.6	s536	C
Scas_536.7	s536	C
Scas_536.8	s536	C
Scas_537.0d	s537	C
Scas_537.0d1	s537	W
Scas_537.1	s537	W
Scas_537.2	s537	W
Scas_537.3	s537	C
Scas_537.4	s537	W
Scas_537.5	s537	W
Scas_537.6	s537	C
Scas_537.7	s537	C
Scas_539.1	s539	C
Scas_539.2	s539	C
Scas_539.3	s539	C
Scas_539.4	s539	W
Scas_539.5	s539	C
Scas_539.6	s539	C
Scas_539.7	s539	W
Scas_541.1	s541	W
Scas_541.2	s541	W
Scas_541.3	s541	C
Scas_541.4	s541	C
Scas_541.5	s541	C
Scas_541.6	s541	C
Scas_541.7	s541	C
Scas_542.1	s542	C
Scas_542.2	s542	W
Scas_542.3	s542	W
Scas_542.4	s542	C
Scas_542.5	s542	W
Scas_542.6	s542	C
Scas_542.7	s542	C
Scas_542.8	s542	W
Scas_542.9	s542	C
Scas_542.10	s542	W
Scas_542.11	s542	W
Scas_547.1	s547	C
Scas_547.2	s547	W
Scas_547.3	s547	C
Scas_547.4	s547	W
Scas_547.5	s547	W
Scas_547.6	s547	C
Scas_549.1	s549	W
Scas_549.2	s549	C
Scas_549.3	s549	W
Scas_549.4	s549	C
Scas_549.5	s549	C
Scas_549.6	s549	C
Scas_549.7	s549	W
Scas_549.8	s549	C
Scas_550.1	s550	C
Scas_550.2	s550	W
Scas_550.3	s550	C
Scas_550.4	s550	W
Scas_550.5	s550	C
Scas_550.6	s550	C
Scas_550.7	s550	W
Scas_550.8	s550	C
Scas_550.9	s550	W
Scas_550.10	s550	C
Scas_552.0d	s552	C
Scas_552.0d1	s552	W
Scas_552.1	s552	C
Scas_552.2	s552	C
Scas_552.3	s552	C
Scas_552.3d	s552	W
Scas_552.4	s552	C
Scas_553.1	s553	C
Scas_553.2	s553	C
Scas_553.3	s553	W
Scas_555.1	s555	W
Scas_555.2	s555	C
Scas_555.3	s555	W
Scas_555.4	s555	C
Scas_555.5	s555	W
Scas_555.6	s555	C
Scas_555.7	s555	C
Scas_555.8	s555	C
Scas_555.9	s555	W
Scas_555.10	s555	C
Scas_558.0d	s558	C
Scas_558.1	s558	W
Scas_558.1d	s558	W
Scas_558.2	s558	C
Scas_558.3	s558	W
Scas_558.4	s558	W
Scas_558.4d	s558	W
Scas_558.5	s558	W
Scas_559.1	s559	W
Scas_559.2	s559	W
Scas_559.3	s559	W
Scas_559.4	s559	C
Scas_559.4d	s559	W
Scas_559.5	s559	C
Scas_559.6	s559	C
Scas_559.7	s559	W
Scas_559.8	s559	W
Scas_559.9	s559	C
Scas_560.1	s560	C
Scas_560.2	s560	C
Scas_560.3	s560	C
Scas_560.4	s560	C
Scas_560.5	s560	W
Scas_560.6	s560	C
Scas_560.7	s560	C
Scas_560.8	s560	W
Scas_560.9	s560	W
Scas_560.10	s560	C
Scas_560.11	s560	W
Scas_561.1	s561	W
Scas_561.2	s561	W
Scas_561.3	s561	W
Scas_561.5	s561	W
Scas_561.5d	s561	C
Scas_561.5d1	s561	W
Scas_561.5d2	s561	W
Scas_562.1	s562	W
Scas_562.2	s562	C
Scas_562.3	s562	C
Scas_562.4	s562	W
Scas_562.5	s562	W
Scas_562.6	s562	C
Scas_562.7	s562	W
Scas_562.8	s562	C
Scas_562.9	s562	W
Scas_562.10	s562	W
Scas_562.11	s562	C
Scas_562.12	s562	C
Scas_565.1	s565	W
Scas_565.2	s565	C
Scas_565.3	s565	C
Scas_565.4	s565	C
Scas_565.5	s565	W
Scas_565.6	s565	C
Scas_565.7	s565	C
Scas_565.8	s565	C
Scas_565.9	s565	C
Scas_565.10	s565	C
Scas_565.10d	s565	C
Scas_565.11	s565	C
Scas_565.11d	s565	W
Scas_566.1	s566	C
Scas_566.2	s566	C
Scas_566.2d	s566	C
Scas_566.3	s566	W
Scas_566.4	s566	C
Scas_566.5	s566	C
Scas_566.6	s566	W
Scas_566.7	s566	W
Scas_566.8	s566	W
Scas_566.9	s566	W
Scas_566.10	s566	W
Scas_566.11	s566	C
Scas_566.12	s566	C
Scas_566.12d	s566	C
Scas_567.1	s567	C
Scas_567.2	s567	C
Scas_567.3	s567	C
Scas_567.4	s567	C
Scas_567.5	s567	C
Scas_567.6	s567	W
Scas_567.7	s567	C
Scas_567.8	s567	W
Scas_567.9	s567	W
Scas_567.10	s567	C
Scas_567.11	s567	W
Scas_567.12	s567	W
Scas_567.13	s567	C
Scas_567.14	s567	W
Scas_567.14d	s567	W
Scas_568.1	s568	C
Scas_568.2	s568	C
Scas_568.3	s568	C
Scas_568.4	s568	W
Scas_568.5	s568	W
Scas_568.6	s568	C
Scas_568.7	s568	C
Scas_568.8	s568	C
Scas_568.9	s568	C
Scas_568.10	s568	W
Scas_568.11	s568	W
Scas_568.12	s568	W
Scas_568.13	s568	C
Scas_568.14	s568	W
Scas_568.15	s568	C
Scas_573.1	s573	C
Scas_573.2	s573	C
Scas_573.3	s573	C
Scas_573.4	s573	C
Scas_573.4d	s573	W
Scas_573.5	s573	C
Scas_573.6	s573	C
Scas_573.7	s573	W
Scas_573.8	s573	C
Scas_573.9	s573	C
Scas_573.10	s573	W
Scas_573.11	s573	W
Scas_575.1	s575	W
Scas_575.1d	s575	W
Scas_575.2	s575	C
Scas_575.3	s575	W
Scas_575.4	s575	W
Scas_575.5	s575	C
Scas_575.6	s575	C
Scas_575.7	s575	C
Scas_575.8	s575	W
Scas_575.9	s575	W
Scas_575.10	s575	C
Scas_575.11	s575	W
Scas_575.12	s575	W
Scas_575.13	s575	W
Scas_575.14	s575	C
Scas_575.15	s575	W
Scas_576.0d	s576	C
Scas_576.1	s576	C
Scas_576.2	s576	C
Scas_576.3	s576	C
Scas_576.4	s576	C
Scas_576.5	s576	C
Scas_576.6	s576	W
Scas_576.7	s576	W
Scas_576.8	s576	W
Scas_576.8d	s576	C
Scas_576.9	s576	W
Scas_577.1	s577	W
Scas_577.2	s577	W
Scas_577.3	s577	C
Scas_577.4	s577	W
Scas_577.5	s577	W
Scas_577.6	s577	C
Scas_577.7	s577	C
Scas_577.8	s577	W
Scas_577.9	s577	W
Scas_577.10	s577	C
Scas_577.11	s577	W
Scas_577.12	s577	C
Scas_577.13	s577	C
Scas_578.1d	s578	C
Scas_578.2	s578	C
Scas_578.3	s578	C
Scas_578.4	s578	C
Scas_578.5	s578	C
Scas_578.6	s578	C
Scas_578.7	s578	C
Scas_578.8	s578	C
Scas_578.9	s578	W
Scas_578.10	s578	C
Scas_578.11	s578	W
Scas_580.1	s580	C
Scas_580.3	s580	C
Scas_580.2	s580	C
Scas_580.5	s580	C
Scas_580.6	s580	C
Scas_580.7	s580	W
Scas_580.8	s580	W
Scas_580.9	s580	W
Scas_581.1	s581	C
Scas_581.2	s581	C
Scas_581.3	s581	C
Scas_581.4	s581	W
Scas_581.5	s581	C
Scas_581.6	s581	C
Scas_581.7	s581	C
Scas_581.8	s581	W
Scas_581.9	s581	C
Scas_581.10	s581	C
Scas_581.11	s581	C
Scas_581.12	s581	W
Scas_581.12d	s581	W
Scas_581.13	s581	C
Scas_581.14	s581	C
Scas_581.15	s581	W
Scas_582.1	s582	W
Scas_582.2	s582	W
Scas_582.2d	s582	W
Scas_582.4	s582	W
Scas_582.5	s582	W
Scas_582.6	s582	C
Scas_582.7	s582	C
Scas_582.8	s582	W
Scas_582.9	s582	W
Scas_582.10	s582	C
Scas_582.11	s582	C
Scas_582.12	s582	C
Scas_583.0d	s583	W
Scas_583.1	s583	W
Scas_583.2	s583	C
Scas_583.3	s583	W
Scas_583.4	s583	W
Scas_583.5	s583	W
Scas_583.6	s583	C
Scas_583.7	s583	C
Scas_583.8	s583	C
Scas_583.9	s583	W
Scas_583.10	s583	C
Scas_583.11	s583	W
Scas_583.12	s583	W
Scas_583.13	s583	C
Scas_583.14	s583	C
Scas_584.1	s584	W
Scas_584.2	s584	C
Scas_584.3	s584	C
Scas_584.4	s584	C
Scas_584.5	s584	W
Scas_584.6	s584	C
Scas_584.7	s584	W
Scas_584.8	s584	C
Scas_584.8d	s584	C
Scas_584.9	s584	C
Scas_584.10	s584	W
Scas_584.11	s584	C
Scas_584.12	s584	W
Scas_584.13	s584	W
Scas_585.1	s585	C
Scas_585.2	s585	C
Scas_585.3	s585	C
Scas_585.4	s585	W
Scas_585.5	s585	C
Scas_585.6	s585	W
Scas_585.7	s585	W
Scas_585.8	s585	C
Scas_587.1	s587	C
Scas_587.2	s587	W
Scas_587.3	s587	C
Scas_587.4	s587	W
Scas_587.5	s587	C
Scas_587.6	s587	W
Scas_587.7	s587	W
Scas_587.8	s587	W
Scas_587.9	s587	C
Scas_587.10	s587	C
Scas_587.11	s587	W
Scas_587.12	s587	W
Scas_587.13	s587	W
Scas_588.1	s588	W
Scas_588.2	s588	W
Scas_588.3	s588	C
Scas_588.4	s588	W
Scas_588.5	s588	C
Scas_588.6	s588	W
Scas_588.7	s588	C
Scas_588.8	s588	W
Scas_588.8d	s588	C
Scas_588.9	s588	W
Scas_588.10	s588	W
Scas_588.11	s588	W
Scas_588.12	s588	C
Scas_588.13	s588	C
Scas_588.14	s588	W
Scas_588.15	s588	C
Scas_588.16	s588	C
Scas_588.17	s588	W
Scas_588.18	s588	C
Scas_589.1	s589	C
Scas_589.2	s589	W
Scas_589.3	s589	W
Scas_589.4	s589	C
Scas_589.5	s589	W
Scas_589.6	s589	W
Scas_589.7	s589	W
Scas_589.8	s589	W
Scas_589.9	s589	W
Scas_589.10	s589	C
Scas_589.11	s589	W
Scas_589.12	s589	C
Scas_589.13	s589	C
Scas_595.1	s595	C
Scas_595.2	s595	C
Scas_595.3	s595	W
Scas_595.4	s595	W
Scas_595.5	s595	C
Scas_595.6	s595	W
Scas_595.7	s595	C
Scas_595.8	s595	W
Scas_595.9	s595	C
Scas_595.10	s595	W
Scas_595.11	s595	W
Scas_595.12	s595	C
Scas_595.12d	s595	C
Scas_595.13	s595	C
Scas_595.14	s595	C
Scas_596.1	s596	C
Scas_596.2	s596	C
Scas_596.3	s596	C
Scas_596.4	s596	W
Scas_596.5	s596	C
Scas_596.6	s596	C
Scas_596.7	s596	C
Scas_596.8	s596	C
Scas_596.9	s596	W
Scas_596.10	s596	W
Scas_596.11	s596	C
Scas_596.12	s596	W
Scas_596.13	s596	C
Scas_596.14	s596	W
Scas_596.15	s596	W
Scas_596.16	s596	C
Scas_600.1	s600	W
Scas_600.2	s600	C
Scas_600.3	s600	C
Scas_600.4	s600	C
Scas_600.5	s600	C
Scas_600.5d	s600	W
Scas_600.6	s600	W
Scas_600.7	s600	W
Scas_600.8	s600	W
Scas_600.9	s600	W
Scas_600.10	s600	C
Scas_600.11	s600	W
Scas_600.12	s600	W
Scas_602.1	s602	W
Scas_602.2	s602	C
Scas_602.3	s602	C
Scas_602.4	s602	C
Scas_602.4d	s602	C
Scas_602.5	s602	C
Scas_602.6	s602	C
Scas_602.7	s602	C
Scas_602.8	s602	C
Scas_602.8d	s602	W
Scas_602.9	s602	W
Scas_602.10	s602	W
Scas_602.11	s602	C
Scas_602.12	s602	C
Scas_602.13	s602	C
Scas_604.1	s604	C
Scas_604.2	s604	C
Scas_604.3	s604	C
Scas_604.4	s604	W
Scas_604.5	s604	W
Scas_604.6	s604	C
Scas_604.7	s604	W
Scas_604.8	s604	W
Scas_604.9	s604	C
Scas_604.10	s604	C
Scas_604.11	s604	W
Scas_604.12	s604	W
Scas_604.13	s604	C
Scas_604.14	s604	W
Scas_604.15	s604	W
Scas_605.1	s605	W
Scas_605.2	s605	W
Scas_605.3	s605	C
Scas_605.4	s605	W
Scas_605.5	s605	W
Scas_605.6	s605	C
Scas_605.7	s605	W
Scas_605.8	s605	C
Scas_605.9	s605	C
Scas_605.10	s605	W
Scas_605.11	s605	W
Scas_605.12	s605	C
Scas_605.13	s605	W
Scas_605.14	s605	C
Scas_605.15	s605	C
Scas_605.16	s605	W
Scas_605.17	s605	C
Scas_605.18	s605	W
Scas_605.19	s605	C
Scas_605.20	s605	C
Scas_606.1	s2000	C
Scas_606.2	s2000	W
Scas_606.3	s2000	W
Scas_606.3d	s2000	W
Scas_606.4	s2000	C
Scas_606.5	s2000	W
Scas_606.6	s2000	C
Scas_606.7	s2000	W
Scas_606.8	s2000	C
Scas_606.9	s2000	W
Scas_606.10	s2000	W
Scas_606.11	s2000	W
Scas_606.12	s2000	W
Scas_606.13	s2000	C
Scas_606.14	s2000	W
Scas_606.15	s2000	C
Scas_606.15d	s2000	W
Scas_606.16	s2000	W
Scas_606.17	s2000	W
Scas_606.18	s2000	W
Scas_655.21	s2000	W
Scas_655.20	s2000	C
Scas_655.19	s2000	W
Scas_655.18	s2000	C
Scas_655.17d	s2000	W
Scas_655.17	s2000	C
Scas_655.16	s2000	C
Scas_655.15	s2000	W
Scas_655.14	s2000	C
Scas_655.13d	s2000	C
Scas_655.13	s2000	C
Scas_655.12	s2000	C
Scas_655.11d	s2000	W
Scas_655.11	s2000	W
Scas_655.10	s2000	W
Scas_655.9	s2000	W
Scas_655.8d	s2000	W
Scas_655.8	s2000	W
Scas_655.7	s2000	W
Scas_655.6d	s2000	W
Scas_655.6	s2000	C
Scas_655.5	s2000	W
Scas_655.4	s2000	W
Scas_655.3	s2000	C
Scas_655.2	s2000	C
Scas_655.1	s2000	C
Scas_655.0d3	s2000	W
Scas_655.0d2	s2000	C
Scas_655.0d1	s2000	W
Scas_655.0d	s2000	C
Scas_608.1	s608	W
Scas_608.2	s608	W
Scas_608.3	s608	C
Scas_608.4	s608	W
Scas_608.5	s608	C
Scas_608.6	s608	C
Scas_608.7	s608	C
Scas_608.8	s608	C
Scas_608.9	s608	C
Scas_608.10	s608	W
Scas_608.11	s608	W
Scas_608.12	s608	C
Scas_608.13	s608	W
Scas_608.14	s608	C
Scas_610.1	s610	C
Scas_610.2	s610	W
Scas_610.3	s610	W
Scas_610.4	s610	C
Scas_610.5	s610	C
Scas_610.6	s610	W
Scas_610.7	s610	W
Scas_610.8	s610	C
Scas_610.9	s610	C
Scas_610.10	s610	C
Scas_610.11	s610	C
Scas_610.12	s610	C
Scas_610.13	s610	C
Scas_610.14	s610	C
Scas_610.15	s610	W
Scas_610.16	s610	C
Scas_610.17	s610	C
Scas_612.14d	s2001	C
Scas_612.14	s2001	W
Scas_612.13	s2001	W
Scas_612.12	s2001	W
Scas_612.11	s2001	C
Scas_612.10	s2001	W
Scas_612.9	s2001	W
Scas_612.8	s2001	C
Scas_612.7	s2001	W
Scas_612.6	s2001	W
Scas_612.5	s2001	C
Scas_612.4d	s2001	W
Scas_612.4	s2001	C
Scas_612.3	s2001	W
Scas_612.2	s2001	C
Scas_612.1	s2001	C
Scas_645.1	s2001	W
Scas_645.2	s2001	W
Scas_645.3	s2001	C
Scas_645.4	s2001	W
Scas_645.5	s2001	W
Scas_645.6	s2001	W
Scas_645.7	s2001	C
Scas_645.7d	s2001	C
Scas_645.8	s2001	W
Scas_645.9	s2001	W
Scas_645.9d	s2001	C
Scas_645.10	s2001	W
Scas_645.11	s2001	W
Scas_645.12	s2001	W
Scas_645.13	s2001	W
Scas_645.14	s2001	W
Scas_645.15	s2001	C
Scas_645.16	s2001	C
Scas_645.17	s2001	C
Scas_645.18	s2001	W
Scas_645.19	s2001	W
Scas_645.20	s2001	C
Scas_645.21	s2001	W
Scas_645.22	s2001	C
Scas_645.23	s2001	C
Scas_645.24	s2001	C
Scas_613.1	s613	W
Scas_613.2	s613	W
Scas_613.3	s613	C
Scas_613.4	s613	W
Scas_613.5	s613	W
Scas_613.6	s613	C
Scas_613.7	s613	W
Scas_613.8	s613	C
Scas_613.9	s613	W
Scas_613.10	s613	C
Scas_613.11	s613	W
Scas_613.12	s613	C
Scas_613.13	s613	C
Scas_613.14	s613	W
Scas_613.15	s613	W
Scas_613.16	s613	W
Scas_613.17	s613	C
Scas_613.18	s613	W
Scas_613.19	s613	C
Scas_613.20	s613	C
Scas_613.21	s613	C
Scas_613.22	s613	W
Scas_613.23	s613	C
Scas_613.24	s613	W
